raw_name,canonical_name,match_method,confidence,record_type
Alguna,Alguna,unresolved,0.0,PRODUCT
Campfire,Campfire,unresolved,0.0,PRODUCT
Punchcard,Punchcard,unresolved,0.0,PRODUCT
Kite,Kite,unresolved,0.0,PRODUCT
Obento Health,Obento Health,unresolved,0.0,PRODUCT
Docsum,Docsum,unresolved,0.0,PRODUCT
Corgea,Corgea,unresolved,0.0,PRODUCT
Outset,Outset,unresolved,0.0,PRODUCT
Shasta Health,Shasta Health,unresolved,0.0,PRODUCT
Health Harbor,Health Harbor,unresolved,0.0,PRODUCT
FleetWorks,FleetWorks,unresolved,0.0,PRODUCT
Repaint,Repaint,unresolved,0.0,PRODUCT
Dialtone,Dialtone,unresolved,0.0,PRODUCT
Numen,Numen,unresolved,0.0,PRODUCT
Epsilla,Epsilla,unresolved,0.0,PRODUCT
Sidenote,Sidenote,unresolved,0.0,PRODUCT
Unhaze,Unhaze,unresolved,0.0,PRODUCT
Surface Labs,Surface Labs,unresolved,0.0,PRODUCT
Midrender,Midrender,unresolved,0.0,PRODUCT
Vizly,Vizly,unresolved,0.0,PRODUCT
Empirical Health,Empirical Health,unresolved,0.0,PRODUCT
Glade,Glade,unresolved,0.0,PRODUCT
Studdy,Studdy,unresolved,0.0,PRODUCT
Bolto,Bolto,unresolved,0.0,PRODUCT
Flint,Flint,unresolved,0.0,PRODUCT
Vango AI,Vango AI,unresolved,0.0,PRODUCT
Automorphic,Automorphic,unresolved,0.0,PRODUCT
Baserun,Baserun,unresolved,0.0,PRODUCT
Andromeda Surgical,Andromeda Surgical,unresolved,0.0,PRODUCT
sudocode,sudocode,unresolved,0.0,PRODUCT
Langdock,Langdock,unresolved,0.0,PRODUCT
Elythea,Elythea,unresolved,0.0,PRODUCT
Cedalio,Cedalio,unresolved,0.0,PRODUCT
Fiber AI,Fiber AI,unresolved,0.0,PRODUCT
Strada,Strada,unresolved,0.0,PRODUCT
Webhound,Webhound,unresolved,0.0,PRODUCT
dili,dili,unresolved,0.0,PRODUCT
Saatvy,Saatvy,unresolved,0.0,PRODUCT
Giga,Giga,unresolved,0.0,PRODUCT
AiSDR,AiSDR,unresolved,0.0,PRODUCT
Nowadays,Nowadays,unresolved,0.0,PRODUCT
Morph,Morph,unresolved,0.0,PRODUCT
Constructable,Constructable,unresolved,0.0,PRODUCT
Cognitio Labs,Cognitio Labs,unresolved,0.0,PRODUCT
Tempo,Tempo,unresolved,0.0,PRODUCT
CodeStory,CodeStory,unresolved,0.0,PRODUCT
Letterbook,Letterbook,unresolved,0.0,PRODUCT
Goldbridge,Goldbridge,unresolved,0.0,PRODUCT
Onyx,Onyx,unresolved,0.0,PRODUCT
Event Horizon Labs,Event Horizon Labs,unresolved,0.0,PRODUCT
Upsolve AI,Upsolve AI,unresolved,0.0,PRODUCT
Navier AI,Navier AI,unresolved,0.0,PRODUCT
ego,ego,unresolved,0.0,PRODUCT
Cora,Cora,unresolved,0.0,PRODUCT
Greptile,Greptile,unresolved,0.0,PRODUCT
Ubicloud,Ubicloud,unresolved,0.0,PRODUCT
Duckie,Duckie,unresolved,0.0,PRODUCT
ion design,ion design,unresolved,0.0,PRODUCT
Sonia,Sonia,unresolved,0.0,PRODUCT
Kabilah,Kabilah,unresolved,0.0,PRODUCT
Tracecat,Tracecat,unresolved,0.0,PRODUCT
Precip,Precip,unresolved,0.0,PRODUCT
Nuanced,Nuanced,unresolved,0.0,PRODUCT
Poka Labs,Poka Labs,unresolved,0.0,PRODUCT
Andon Labs,Andon Labs,unresolved,0.0,PRODUCT
Reducto,Reducto,unresolved,0.0,PRODUCT
Tuesday Labs,Tuesday Labs,unresolved,0.0,PRODUCT
Saga AI,Saga AI,unresolved,0.0,PRODUCT
Quary,Quary,unresolved,0.0,PRODUCT
Alex,Alex,unresolved,0.0,PRODUCT
AveryIQ,AveryIQ,unresolved,0.0,PRODUCT
Patchwork,Patchwork,unresolved,0.0,PRODUCT
Arini,Arini,unresolved,0.0,PRODUCT
Simplex,Simplex,unresolved,0.0,PRODUCT
Greenboard,Greenboard,unresolved,0.0,PRODUCT
Trellis AI,Trellis AI,unresolved,0.0,PRODUCT
Topo,Topo,unresolved,0.0,PRODUCT
Panelytic,Panelytic,unresolved,0.0,PRODUCT
Copper Health,Copper Health,unresolved,0.0,PRODUCT
Glimmer,Glimmer,unresolved,0.0,PRODUCT
PromptArmor,PromptArmor,unresolved,0.0,PRODUCT
Respan,Respan,unresolved,0.0,PRODUCT
Monumint,Monumint,unresolved,0.0,PRODUCT
Central,Central,unresolved,0.0,PRODUCT
Speck,Speck,unresolved,0.0,PRODUCT
Decipher AI,Decipher AI,unresolved,0.0,PRODUCT
InQuery,InQuery,unresolved,0.0,PRODUCT
PandasAI,PandasAI,unresolved,0.0,PRODUCT
Vibrant Labs,Vibrant Labs,unresolved,0.0,PRODUCT
Feldy,Feldy,unresolved,0.0,PRODUCT
crmCopilot,crmCopilot,unresolved,0.0,PRODUCT
NanoCorp,NanoCorp,unresolved,0.0,PRODUCT
Centralize,Centralize,unresolved,0.0,PRODUCT
Salvy,Salvy,unresolved,0.0,PRODUCT
Aedilic,Aedilic,unresolved,0.0,PRODUCT
Pazi,Pazi,unresolved,0.0,PRODUCT
Ellipsis,Ellipsis,unresolved,0.0,PRODUCT
Browser Buddy,Browser Buddy,unresolved,0.0,PRODUCT
Sagaland,Sagaland,unresolved,0.0,PRODUCT
Superagent,Superagent,unresolved,0.0,PRODUCT
Carma,Carma,unresolved,0.0,PRODUCT
Toma,Toma,unresolved,0.0,PRODUCT
Whip,Whip,unresolved,0.0,PRODUCT
Trieve,Trieve,unresolved,0.0,PRODUCT
Conduit,Conduit,unresolved,0.0,PRODUCT
Soundry AI,Soundry AI,unresolved,0.0,PRODUCT
Overeasy,Overeasy,unresolved,0.0,PRODUCT
Clarum,Clarum,unresolved,0.0,PRODUCT
Centauri AI,Centauri AI,unresolved,0.0,PRODUCT
Raindrop,Raindrop,unresolved,0.0,PRODUCT
Yondu,Yondu,unresolved,0.0,PRODUCT
Lumetric,Lumetric,unresolved,0.0,PRODUCT
Openmart,Openmart,unresolved,0.0,PRODUCT
Spark,Spark,unresolved,0.0,PRODUCT
Retell AI,Retell AI,unresolved,0.0,PRODUCT
Aqua Voice,Aqua Voice,unresolved,0.0,PRODUCT
Fluently,Fluently,unresolved,0.0,PRODUCT
CommodityAI,CommodityAI,unresolved,0.0,PRODUCT
Marblism,Marblism,unresolved,0.0,PRODUCT
Arcane,Arcane,unresolved,0.0,PRODUCT
OpenFoundry,OpenFoundry,unresolved,0.0,PRODUCT
Spur,Spur,unresolved,0.0,PRODUCT
Reform,Reform,unresolved,0.0,PRODUCT
Integuru,Integuru,unresolved,0.0,PRODUCT
Latted,Latted,unresolved,0.0,PRODUCT
Dragoneye,Dragoneye,unresolved,0.0,PRODUCT
Mathos,Mathos,unresolved,0.0,PRODUCT
InspectMind AI,InspectMind AI,unresolved,0.0,PRODUCT
RetailReady,RetailReady,unresolved,0.0,PRODUCT
K-Scale Labs,K-Scale Labs,unresolved,0.0,PRODUCT
Coval,Coval,unresolved,0.0,PRODUCT
Ångström AI,Ångström AI,unresolved,0.0,PRODUCT
Ultra,Ultra,unresolved,0.0,PRODUCT
Undermind,Undermind,unresolved,0.0,PRODUCT
Superunit,Superunit,unresolved,0.0,PRODUCT
Doublezero,Doublezero,unresolved,0.0,PRODUCT
Variant,Variant,unresolved,0.0,PRODUCT
Understood Care,Understood Care,unresolved,0.0,PRODUCT
Cheers,Cheers,unresolved,0.0,PRODUCT
Mem0,Mem0,unresolved,0.0,PRODUCT
Saphira AI,Saphira AI,unresolved,0.0,PRODUCT
Entangl,Entangl,unresolved,0.0,PRODUCT
Codes Health,Codes Health,unresolved,0.0,PRODUCT
Unsloth AI,Unsloth AI,unresolved,0.0,PRODUCT
Random Labs,Random Labs,unresolved,0.0,PRODUCT
DigitalCarbon,DigitalCarbon,unresolved,0.0,PRODUCT
Bayesline,Bayesline,unresolved,0.0,PRODUCT
Sage Care,Sage Care,unresolved,0.0,PRODUCT
Maitai,Maitai,unresolved,0.0,PRODUCT
Wordware,Wordware,unresolved,0.0,PRODUCT
Stardrift,Stardrift,unresolved,0.0,PRODUCT
Cloudglue,Cloudglue,unresolved,0.0,PRODUCT
Willow,Willow,unresolved,0.0,PRODUCT
Proxis,Proxis,unresolved,0.0,PRODUCT
Scape,Scape,unresolved,0.0,PRODUCT
"DeepSim, Inc.","DeepSim, Inc.",unresolved,0.0,PRODUCT
Dodo,Dodo,unresolved,0.0,PRODUCT
Parahelp,Parahelp,unresolved,0.0,PRODUCT
camfer,camfer,unresolved,0.0,PRODUCT
Gauge,Gauge,unresolved,0.0,PRODUCT
Dench.com,Dench.com,unresolved,0.0,PRODUCT
LedgerUp,LedgerUp,unresolved,0.0,PRODUCT
Mito Health,Mito Health,unresolved,0.0,PRODUCT
Fazeshift,Fazeshift,unresolved,0.0,PRODUCT
CreativeMode,CreativeMode,unresolved,0.0,PRODUCT
cmux,cmux,unresolved,0.0,PRODUCT
Panora,Panora,unresolved,0.0,PRODUCT
Clearly AI,Clearly AI,unresolved,0.0,PRODUCT
Zoa Research,Zoa Research,unresolved,0.0,PRODUCT
Vibe,Vibe,unresolved,0.0,PRODUCT
Planbase,Planbase,unresolved,0.0,PRODUCT
Sharpe,Sharpe,unresolved,0.0,PRODUCT
deepsilicon,deepsilicon,unresolved,0.0,PRODUCT
Seals AI,Seals AI,unresolved,0.0,PRODUCT
winfunc,winfunc,unresolved,0.0,PRODUCT
Mage Legal,Mage Legal,unresolved,0.0,PRODUCT
Distro,Distro,unresolved,0.0,PRODUCT
Piggy Robotics,Piggy Robotics,unresolved,0.0,PRODUCT
Emergent,Emergent,unresolved,0.0,PRODUCT
Kura AI,Kura AI,unresolved,0.0,PRODUCT
Thunder Compute,Thunder Compute,unresolved,0.0,PRODUCT
Brighterway,Brighterway,unresolved,0.0,PRODUCT
Zettascale,Zettascale,unresolved,0.0,PRODUCT
Praxos,Praxos,unresolved,0.0,PRODUCT
The Forecasting Company,The Forecasting Company,unresolved,0.0,PRODUCT
Presti AI,Presti AI,unresolved,0.0,PRODUCT
Laminar,Laminar,unresolved,0.0,PRODUCT
Simple AI,Simple AI,unresolved,0.0,PRODUCT
Palmier,Palmier,unresolved,0.0,PRODUCT
Cartage,Cartage,unresolved,0.0,PRODUCT
RiskAngle,RiskAngle,unresolved,0.0,PRODUCT
Odo,Odo,unresolved,0.0,PRODUCT
Haystack,Haystack,unresolved,0.0,PRODUCT
HeroUI,HeroUI,unresolved,0.0,PRODUCT
Rescript,Rescript,unresolved,0.0,PRODUCT
Dataleap,Dataleap,unresolved,0.0,PRODUCT
Starcloud,Starcloud,unresolved,0.0,PRODUCT
Sepal AI,Sepal AI,unresolved,0.0,PRODUCT
Orca Client,Orca Client,unresolved,0.0,PRODUCT
Voker,Voker,unresolved,0.0,PRODUCT
TradeFlow,TradeFlow,unresolved,0.0,PRODUCT
Blaze,Blaze,unresolved,0.0,PRODUCT
Oway,Oway,unresolved,0.0,PRODUCT
SureBright,SureBright,unresolved,0.0,PRODUCT
Dayflow,Dayflow,unresolved,0.0,PRODUCT
No Logo,No Logo,unresolved,0.0,PRODUCT
et al.,et al.,unresolved,0.0,PRODUCT
Pharos,Pharos,unresolved,0.0,PRODUCT
Pipeshift,Pipeshift,unresolved,0.0,PRODUCT
Ficra,Ficra,unresolved,0.0,PRODUCT
Henry,Henry,unresolved,0.0,PRODUCT
BrowserOS,BrowserOS,unresolved,0.0,PRODUCT
Capitol AI,Capitol AI,unresolved,0.0,PRODUCT
Merlin AI,Merlin AI,unresolved,0.0,PRODUCT
PathPilot,PathPilot,unresolved,0.0,PRODUCT
Delineate,Delineate,unresolved,0.0,PRODUCT
DreamRP,DreamRP,unresolved,0.0,PRODUCT
Riveter,Riveter,unresolved,0.0,PRODUCT
Symphony,Symphony,unresolved,0.0,PRODUCT
Streamable,Streamable,unresolved,0.0,PRODUCT
Gait,Gait,unresolved,0.0,PRODUCT
Candle,Candle,unresolved,0.0,PRODUCT
Darkgrade,Darkgrade,unresolved,0.0,PRODUCT
HealthSpark,HealthSpark,unresolved,0.0,PRODUCT
Archil,Archil,unresolved,0.0,PRODUCT
Endstack,Endstack,unresolved,0.0,PRODUCT
Matcha,Matcha,unresolved,0.0,PRODUCT
ISSEN,ISSEN,unresolved,0.0,PRODUCT
CTGT,CTGT,unresolved,0.0,PRODUCT
Keye,Keye,unresolved,0.0,PRODUCT
Luthor,Luthor,unresolved,0.0,PRODUCT
Lingo.dev,Lingo.dev,unresolved,0.0,PRODUCT
HYBRD,HYBRD,unresolved,0.0,PRODUCT
Unusual,Unusual,unresolved,0.0,PRODUCT
Stewdio,Stewdio,unresolved,0.0,PRODUCT
vly.ai,vly.ai,unresolved,0.0,PRODUCT
Abundant,Abundant,unresolved,0.0,PRODUCT
Gecko Security,Gecko Security,unresolved,0.0,PRODUCT
PermitPortal,PermitPortal,unresolved,0.0,PRODUCT
Capy,Capy,unresolved,0.0,PRODUCT
Kilvin,Kilvin,unresolved,0.0,PRODUCT
Diffusion Studio,Diffusion Studio,unresolved,0.0,PRODUCT
Metreecs,Metreecs,unresolved,0.0,PRODUCT
ArchiLabs,ArchiLabs,unresolved,0.0,PRODUCT
Forerunner AI,Forerunner AI,unresolved,0.0,PRODUCT
Laminar,Laminar,unresolved,0.0,PRODUCT
Relvy AI,Relvy AI,unresolved,0.0,PRODUCT
Careforce,Careforce,unresolved,0.0,PRODUCT
Synth,Synth,unresolved,0.0,PRODUCT
Vetnio,Vetnio,unresolved,0.0,PRODUCT
Tweeks.io,Tweeks.io,unresolved,0.0,PRODUCT
Astro,Astro,unresolved,0.0,PRODUCT
Closure,Closure,unresolved,0.0,PRODUCT
superglue,superglue,unresolved,0.0,PRODUCT
Contrario,Contrario,unresolved,0.0,PRODUCT
Sublingual,Sublingual,unresolved,0.0,PRODUCT
Verbiflow,Verbiflow,unresolved,0.0,PRODUCT
Weave,Weave,unresolved,0.0,PRODUCT
SalesPatriot,SalesPatriot,unresolved,0.0,PRODUCT
Rally,Rally,unresolved,0.0,PRODUCT
Tergle,Tergle,unresolved,0.0,PRODUCT
Trim,Trim,unresolved,0.0,PRODUCT
Oki,Oki,unresolved,0.0,PRODUCT
Cifrato,Cifrato,unresolved,0.0,PRODUCT
Stillwind,Stillwind,unresolved,0.0,PRODUCT
Harbera,Harbera,unresolved,0.0,PRODUCT
Cenote,Cenote,unresolved,0.0,PRODUCT
Liquid Compute,Liquid Compute,unresolved,0.0,PRODUCT
Mundo AI,Mundo AI,unresolved,0.0,PRODUCT
General Trajectory,General Trajectory,unresolved,0.0,PRODUCT
Agentin AI,Agentin AI,unresolved,0.0,PRODUCT
Riviera,Riviera,unresolved,0.0,PRODUCT
Confident AI,Confident AI,unresolved,0.0,PRODUCT
Calltree,Calltree,unresolved,0.0,PRODUCT
Harper,Harper,unresolved,0.0,PRODUCT
Mesh,Mesh,unresolved,0.0,PRODUCT
Sennu AI,Sennu AI,unresolved,0.0,PRODUCT
AfterQuery,AfterQuery,unresolved,0.0,PRODUCT
Mastra,Mastra,unresolved,0.0,PRODUCT
Wildcard,Wildcard,unresolved,0.0,PRODUCT
Woz,Woz,unresolved,0.0,PRODUCT
Rebolt,Rebolt,unresolved,0.0,PRODUCT
Roark,Roark,unresolved,0.0,PRODUCT
Waffle,Waffle,unresolved,0.0,PRODUCT
Bluebook,Bluebook,unresolved,0.0,PRODUCT
CopyCat,CopyCat,unresolved,0.0,PRODUCT
Ergo,Ergo,unresolved,0.0,PRODUCT
Dex,Dex,unresolved,0.0,PRODUCT
Monte,Monte,unresolved,0.0,PRODUCT
Chestnut,Chestnut,unresolved,0.0,PRODUCT
Frekil,Frekil,unresolved,0.0,PRODUCT
Plexe,Plexe,unresolved,0.0,PRODUCT
Kashikoi,Kashikoi,unresolved,0.0,PRODUCT
nao Labs,nao Labs,unresolved,0.0,PRODUCT
BitBoard,BitBoard,unresolved,0.0,PRODUCT
Kanava AI,Kanava AI,unresolved,0.0,PRODUCT
Ralo,Ralo,unresolved,0.0,PRODUCT
Almond,Almond,unresolved,0.0,PRODUCT
Feyn,Feyn,unresolved,0.0,PRODUCT
HelixDB,HelixDB,unresolved,0.0,PRODUCT
Kaelio,Kaelio,unresolved,0.0,PRODUCT
Beluga,Beluga,unresolved,0.0,PRODUCT
Clarm,Clarm,unresolved,0.0,PRODUCT
Sim,Sim,unresolved,0.0,PRODUCT
stratify,stratify,unresolved,0.0,PRODUCT
Units,Units,unresolved,0.0,PRODUCT
Mbodi AI,Mbodi AI,unresolved,0.0,PRODUCT
Kirana AI,Kirana AI,unresolved,0.0,PRODUCT
Bluejay,Bluejay,unresolved,0.0,PRODUCT
Paper Instruments,Paper Instruments,unresolved,0.0,PRODUCT
Freesolo,Freesolo,unresolved,0.0,PRODUCT
Sixtyfour,Sixtyfour,unresolved,0.0,PRODUCT
Clidey,Clidey,unresolved,0.0,PRODUCT
HABIT,HABIT,unresolved,0.0,PRODUCT
Morphik,Morphik,unresolved,0.0,PRODUCT
Nomi,Nomi,unresolved,0.0,PRODUCT
Crimson,Crimson,unresolved,0.0,PRODUCT
Lucis,Lucis,unresolved,0.0,PRODUCT
QualGent,QualGent,unresolved,0.0,PRODUCT
Cactus Compute,Cactus Compute,unresolved,0.0,PRODUCT
MorphoAI,MorphoAI,unresolved,0.0,PRODUCT
Eloquent AI,Eloquent AI,unresolved,0.0,PRODUCT
Hemut,Hemut,unresolved,0.0,PRODUCT
Naïve,Naïve,unresolved,0.0,PRODUCT
Mesmer,Mesmer,unresolved,0.0,PRODUCT
Rimba,Rimba,unresolved,0.0,PRODUCT
Nimbic AI,Nimbic AI,unresolved,0.0,PRODUCT
Pelica,Pelica,unresolved,0.0,PRODUCT
Lumari,Lumari,unresolved,0.0,PRODUCT
Vision Lab,Vision Lab,unresolved,0.0,PRODUCT
StarSling,StarSling,unresolved,0.0,PRODUCT
Sureform,Sureform,unresolved,0.0,PRODUCT
Cohesive,Cohesive,unresolved,0.0,PRODUCT
Fifth Door,Fifth Door,unresolved,0.0,PRODUCT
Dedalus Labs,Dedalus Labs,unresolved,0.0,PRODUCT
MangoDesk,MangoDesk,unresolved,0.0,PRODUCT
Astor,Astor,unresolved,0.0,PRODUCT
Lanesurf,Lanesurf,unresolved,0.0,PRODUCT
Liva AI,Liva AI,unresolved,0.0,PRODUCT
Playgent,Playgent,unresolved,0.0,PRODUCT
LLM Stats,LLM Stats,unresolved,0.0,PRODUCT
ContextFort,ContextFort,unresolved,0.0,PRODUCT
Topological,Topological,unresolved,0.0,PRODUCT
Lotas,Lotas,unresolved,0.0,PRODUCT
Wafer,Wafer,unresolved,0.0,PRODUCT
Lilac,Lilac,unresolved,0.0,PRODUCT
Alter,Alter,unresolved,0.0,PRODUCT
Async,Async,unresolved,0.0,PRODUCT
Magnitude,Magnitude,unresolved,0.0,PRODUCT
Stockline,Stockline,unresolved,0.0,PRODUCT
Tesora,Tesora,unresolved,0.0,PRODUCT
Panoptive,Panoptive,unresolved,0.0,PRODUCT
Induction Labs,Induction Labs,unresolved,0.0,PRODUCT
Nexa Labs,Nexa Labs,unresolved,0.0,PRODUCT
Riverbank,Riverbank,unresolved,0.0,PRODUCT
Interface,Interface,unresolved,0.0,PRODUCT
Trace,Trace,unresolved,0.0,PRODUCT
GhostEye,GhostEye,unresolved,0.0,PRODUCT
Mimos,Mimos,unresolved,0.0,PRODUCT
Physical Turing,Physical Turing,unresolved,0.0,PRODUCT
Phases,Phases,unresolved,0.0,PRODUCT
Manufact,Manufact,unresolved,0.0,PRODUCT
Finto,Finto,unresolved,0.0,PRODUCT
ProcIndex,ProcIndex,unresolved,0.0,PRODUCT
Humoniq,Humoniq,unresolved,0.0,PRODUCT
Evergrove,Evergrove,unresolved,0.0,PRODUCT
Quotain,Quotain,unresolved,0.0,PRODUCT
SigmanticAI,SigmanticAI,unresolved,0.0,PRODUCT
Pleom,Pleom,unresolved,0.0,PRODUCT
Notte,Notte,unresolved,0.0,PRODUCT
Certus AI,Certus AI,unresolved,0.0,PRODUCT
KERNEL,KERNEL,unresolved,0.0,PRODUCT
Rebulk,Rebulk,unresolved,0.0,PRODUCT
Okibi,Okibi,unresolved,0.0,PRODUCT
Interfere,Interfere,unresolved,0.0,PRODUCT
Bizzy AI,Bizzy AI,unresolved,0.0,PRODUCT
Sapien,Sapien,unresolved,0.0,PRODUCT
Veritus,Veritus,unresolved,0.0,PRODUCT
burnt,burnt,unresolved,0.0,PRODUCT
Blue,Blue,unresolved,0.0,PRODUCT
Digipals,Digipals,unresolved,0.0,PRODUCT
Lapis,Lapis,unresolved,0.0,PRODUCT
F2,F2,unresolved,0.0,PRODUCT
Brickanta,Brickanta,unresolved,0.0,PRODUCT
Structured AI,Structured AI,unresolved,0.0,PRODUCT
MOVEdot,MOVEdot,unresolved,0.0,PRODUCT
Sylvian,Sylvian,unresolved,0.0,PRODUCT
Hyperspell,Hyperspell,unresolved,0.0,PRODUCT
Locus,Locus,unresolved,0.0,PRODUCT
Sorce,Sorce,unresolved,0.0,PRODUCT
Soren,Soren,unresolved,0.0,PRODUCT
Bron,Bron,unresolved,0.0,PRODUCT
Veria Labs,Veria Labs,unresolved,0.0,PRODUCT
Trelium,Trelium,unresolved,0.0,PRODUCT
Semble,Semble,unresolved,0.0,PRODUCT
Clerked,Clerked,unresolved,0.0,PRODUCT
Terrain,Terrain,unresolved,0.0,PRODUCT
Allus AI,Allus AI,unresolved,0.0,PRODUCT
Sciloop,Sciloop,unresolved,0.0,PRODUCT
Logical,Logical,unresolved,0.0,PRODUCT
Redapto,Redapto,unresolved,0.0,PRODUCT
ComplyDo,ComplyDo,unresolved,0.0,PRODUCT
Codyco,Codyco,unresolved,0.0,PRODUCT
Lexi,Lexi,unresolved,0.0,PRODUCT
Compyle,Compyle,unresolved,0.0,PRODUCT
Thesis,Thesis,unresolved,0.0,PRODUCT
Pixley AI,Pixley AI,unresolved,0.0,PRODUCT
Leadbay,Leadbay,unresolved,0.0,PRODUCT
Imagine AI,Imagine AI,unresolved,0.0,PRODUCT
Philon,Philon,unresolved,0.0,PRODUCT
Narrative,Narrative,unresolved,0.0,PRODUCT
Denki,Denki,unresolved,0.0,PRODUCT
Lemma,Lemma,unresolved,0.0,PRODUCT
Freeport Markets,Freeport Markets,unresolved,0.0,PRODUCT
Boom AI,Boom AI,unresolved,0.0,PRODUCT
Velvet,Velvet,unresolved,0.0,PRODUCT
LunaBill,LunaBill,unresolved,0.0,PRODUCT
Antigen,Antigen,unresolved,0.0,PRODUCT
Fastshot,Fastshot,unresolved,0.0,PRODUCT
MarkIt,MarkIt,unresolved,0.0,PRODUCT
Zarna,Zarna,unresolved,0.0,PRODUCT
Moss,Moss,unresolved,0.0,PRODUCT
Amika,Amika,unresolved,0.0,PRODUCT
Rivet,Rivet,unresolved,0.0,PRODUCT
ClaimGlide,ClaimGlide,unresolved,0.0,PRODUCT
Corvera,Corvera,unresolved,0.0,PRODUCT
10x Science,10x Science,unresolved,0.0,PRODUCT
Q2Q,Q2Q,unresolved,0.0,PRODUCT
Seeing Systems,Seeing Systems,unresolved,0.0,PRODUCT
Visibl Semiconductors,Visibl Semiconductors,unresolved,0.0,PRODUCT
Assemble,Assemble,unresolved,0.0,PRODUCT
Fenrock AI,Fenrock AI,unresolved,0.0,PRODUCT
Traverse,Traverse,unresolved,0.0,PRODUCT
Approxima,Approxima,unresolved,0.0,PRODUCT
InventoryQuant,InventoryQuant,unresolved,0.0,PRODUCT
Libra Robotics,Libra Robotics,unresolved,0.0,PRODUCT
o11,o11,unresolved,0.0,PRODUCT
Corelayer,Corelayer,unresolved,0.0,PRODUCT
Inth,Inth,unresolved,0.0,PRODUCT
Grade,Grade,unresolved,0.0,PRODUCT
Cova,Cova,unresolved,0.0,PRODUCT
Dipole Labs,Dipole Labs,unresolved,0.0,PRODUCT
Ossus,Ossus,unresolved,0.0,PRODUCT
Carrot Labs,Carrot Labs,unresolved,0.0,PRODUCT
Litmus,Litmus,unresolved,0.0,PRODUCT
Hedge,Hedge,unresolved,0.0,PRODUCT
Most Robotic,Most Robotic,unresolved,0.0,PRODUCT
Osmaura,Osmaura,unresolved,0.0,PRODUCT
Palette,Palette,unresolved,0.0,PRODUCT
Discovered Materials,Discovered Materials,unresolved,0.0,PRODUCT
Hub,Hub,unresolved,0.0,PRODUCT
StableBrowse,StableBrowse,unresolved,0.0,PRODUCT
Lab0,Lab0,unresolved,0.0,PRODUCT
Ontora,Ontora,unresolved,0.0,PRODUCT
Infera,Infera,unresolved,0.0,PRODUCT
Archer,Archer,unresolved,0.0,PRODUCT
Degla Inc,Degla Inc,unresolved,0.0,PRODUCT
Collar,Collar,unresolved,0.0,PRODUCT
Tolmo,Tolmo,unresolved,0.0,PRODUCT
Revnu,Revnu,unresolved,0.0,PRODUCT
Enjamb Labs,Enjamb Labs,unresolved,0.0,PRODUCT
Playabl.ai,Playabl.ai,unresolved,0.0,PRODUCT
Rindler,Rindler,unresolved,0.0,PRODUCT
GitCafe,GitCafe,unresolved,0.0,PRODUCT
Torus,Torus,unresolved,0.0,PRODUCT
Pango,Pango,unresolved,0.0,PRODUCT
Hoplite,Hoplite,unresolved,0.0,PRODUCT
Donkey,Donkey,unresolved,0.0,PRODUCT
Egoist Machines,Egoist Machines,unresolved,0.0,PRODUCT
Parasma,Parasma,unresolved,0.0,PRODUCT
Nebula Security,Nebula Security,unresolved,0.0,PRODUCT
Enact,Enact,unresolved,0.0,PRODUCT
Maingen,Maingen,unresolved,0.0,PRODUCT
Bernard,Bernard,unresolved,0.0,PRODUCT
Studio,Studio,unresolved,0.0,PRODUCT
Understudy Labs,Understudy Labs,unresolved,0.0,PRODUCT
Synapse Semiconductor,Synapse Semiconductor,unresolved,0.0,PRODUCT
Speko,Speko,unresolved,0.0,PRODUCT
LemonLime,LemonLime,unresolved,0.0,PRODUCT
Jcode,Jcode,unresolved,0.0,PRODUCT
Insurf,Insurf,unresolved,0.0,PRODUCT
Instaplay,Instaplay,unresolved,0.0,PRODUCT
RealPact,RealPact,unresolved,0.0,PRODUCT
Buildbox,Buildbox,unresolved,0.0,PRODUCT
Riften,Riften,unresolved,0.0,PRODUCT
Bizmark,Bizmark,unresolved,0.0,PRODUCT
Alloovium,Alloovium,unresolved,0.0,PRODUCT
MOCHI.TV,MOCHI.TV,unresolved,0.0,PRODUCT
Audun,Audun,unresolved,0.0,PRODUCT
Marble,Marble,unresolved,0.0,PRODUCT
Stoa,Stoa,unresolved,0.0,PRODUCT
Glen,Glen,unresolved,0.0,PRODUCT
Context.dev,Context.dev,unresolved,0.0,PRODUCT
Exosat,Exosat,unresolved,0.0,PRODUCT
screenpipe,screenpipe,unresolved,0.0,PRODUCT
Callbook AI,Callbook AI,unresolved,0.0,PRODUCT
Standard Machines,Standard Machines,unresolved,0.0,PRODUCT
Pluto,Pluto,unresolved,0.0,PRODUCT
Omanta,Omanta,unresolved,0.0,PRODUCT
Qlo,Qlo,unresolved,0.0,PRODUCT
Tenor,Tenor,unresolved,0.0,PRODUCT
Daqstra,Daqstra,unresolved,0.0,PRODUCT
LATO,LATO,unresolved,0.0,PRODUCT
Neuromorphic,Neuromorphic,unresolved,0.0,PRODUCT
Moving Atoms,Moving Atoms,unresolved,0.0,PRODUCT
Financial Datasets,Financial Datasets,unresolved,0.0,PRODUCT
Luca IQ,Luca IQ,unresolved,0.0,PRODUCT
Pacific,Pacific,unresolved,0.0,PRODUCT
Lumeria,Lumeria,unresolved,0.0,PRODUCT
Familiar,Familiar,unresolved,0.0,PRODUCT
Inkbox,Inkbox,unresolved,0.0,PRODUCT
